country,date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,country_enc
Russia,2019-04-04,0.0380685,0.67208,0.826533,0.0318467,2.63603,0.541312,
Russia,2019-04-05,0.0394506,0.679009,0.831313,0.0324496,2.65128,0.527548,
Russia,2019-04-06,0.0366856,0.599846,0.81971,0.0328507,2.61427,0.510076,
Russia,2019-04-07,0.0377514,0.508363,0.790335,0.0327729,2.52059,0.493759,
Russia,2019-04-08,0.0392079,0.667973,0.809048,0.0303128,2.58027,0.460855,
Russia,2019-04-09,0.0369489,0.674166,0.780587,0.0313832,2.4895,0.414358,
Russia,2019-04-10,0.0406252,0.672269,0.77957,0.0375958,2.48626,0.409289,
Russia,2019-04-11,0.0256294,0.672768,0.783822,0.0227964,2.49982,0.420388,
Russia,2019-04-12,0.0399498,0.679171,0.767618,0.0325275,2.44814,0.434524,
Russia,2019-04-13,0.037693,0.601398,0.763145,0.033678,2.43387,0.459474,
Russia,2019-04-14,0.0368399,0.509606,0.744812,0.0339635,2.37541,0.507961,
Russia,2019-04-15,0.0402371,0.667372,0.774613,0.0312815,2.47045,0.492859,
Russia,2019-04-16,0.0377796,0.674747,0.764392,0.0331859,2.43785,0.480895,
Russia,2019-04-17,0.0385804,0.672391,0.778748,0.0324467,2.48364,0.548688,
Russia,2019-04-18,0.0388398,0.674177,0.778101,0.0335481,2.48157,0.558761,
Russia,2019-04-19,0.0411061,0.679674,0.769718,0.0337545,2.45484,0.521614,
Russia,2019-04-20,0.0378464,0.600348,0.770437,0.0346356,2.45713,0.483491,
Russia,2019-04-21,0.03761,0.511742,0.726884,0.0355449,2.31823,0.435076,
Russia,2019-04-22,0.0406677,0.667449,0.752729,0.031774,2.40065,0.38561,
Russia,2019-04-23,0.0380122,0.674649,0.722878,0.0325612,2.30545,0.353839,
Russia,2019-04-24,0.0401529,0.672652,0.707097,0.0362121,2.25512,0.306655,
Russia,2019-04-25,0.040288,0.674093,0.699519,0.0368237,2.23095,0.287155,
Russia,2019-04-26,0.041313,0.679636,0.685714,0.0364464,2.18693,0.3125,
Russia,2019-04-27,0.0380952,0.594089,0.667836,0.0405508,2.12991,0.294883,
Russia,2019-04-28,0.0384096,0.478262,0.632982,0.0414244,2.01875,0.401693,
Russia,2019-04-29,0.0414168,0.667108,0.684007,0.0360261,2.18148,0.461902,
Russia,2019-04-30,0.0401453,0.675733,0.670418,0.0399384,2.13814,0.434627,
Russia,2019-05-01,0.0416882,0.641002,0.772753,0.0404072,2.05691,0.391521,
Russia,2019-05-02,0.0398306,0.623865,0.78388,0.0368794,2.08652,0.362111,
Russia,2019-05-03,0.0414116,0.635162,0.798866,0.0360219,2.12642,0.32238,
Russia,2019-05-04,0.0393041,0.56307,0.786192,0.0394852,2.09268,0.30582,
Russia,2019-05-05,0.0382793,0.480284,0.763351,0.0369452,2.03188,0.240568,
Russia,2019-05-06,0.0409217,0.661769,0.769401,0.0337695,2.04798,0.19024,
Russia,2019-05-07,0.0389552,0.673807,0.75705,0.0354937,2.01511,0.173333,
Russia,2019-05-08,0.0397816,0.671375,0.741026,0.0381249,1.97246,0.188552,
Russia,2019-05-09,0.0392864,0.624394,0.685984,0.0368275,1.82595,0.210519,
Russia,2019-05-10,0.0418262,0.630854,0.684632,0.0380028,1.82235,0.195742,
Russia,2019-05-11,0.0397677,0.571096,0.673506,0.0408681,1.79273,0.183226,
Russia,2019-05-12,0.039917,0.492389,0.649765,0.0402377,1.72954,0.193139,
Russia,2019-05-13,0.0416526,0.667101,0.696457,0.0357441,1.85382,0.208254,
Russia,2019-05-14,0.0404916,0.674965,0.706823,0.0368197,1.88142,0.229897,
Russia,2019-05-15,0.0404953,0.673226,0.710949,0.0379843,1.8924,0.241083,
Russia,2019-05-16,0.0415762,0.674477,0.714938,0.0363288,1.90302,0.257328,
Russia,2019-05-17,0.0437659,0.680683,0.725765,0.0344875,1.93184,0.279331,
Russia,2019-05-18,0.0402269,0.59929,0.696049,0.0380292,1.85274,0.258413,
Russia,2019-05-19,0.0392759,0.513274,0.665695,0.0383281,1.77194,0.265794,
Russia,2019-05-20,0.0426977,0.667287,0.70819,0.0356977,1.88505,0.261741,
Russia,2019-05-21,0.0409163,0.675208,0.706016,0.0341689,1.87927,0.232429,
Russia,2019-05-22,0.0425969,0.672579,0.713351,0.0368775,1.89879,0.213767,
Russia,2019-05-23,0.0417995,0.675075,0.712492,0.038713,1.89651,0.222059,
Russia,2019-05-24,0.0453728,0.680399,0.710434,0.0366199,1.89103,0.278382,
Russia,2019-05-25,0.0415171,0.598486,0.688967,0.0406042,1.83389,0.245952,
Russia,2019-05-26,0.0407472,0.508682,0.675195,0.0404592,1.79723,0.207535,
Russia,2019-05-27,0.0456067,0.66796,0.706538,0.038892,1.88066,0.178633,
Russia,2019-05-28,0.0419112,0.674192,0.683038,0.0385729,1.8181,0.145658,
Russia,2019-05-29,0.0438393,0.672557,0.676747,0.0383917,1.80136,0.137964,
Russia,2019-05-30,0.0432668,0.67389,0.671058,0.039848,1.78622,0.140044,
Russia,2019-05-31,0.0460418,0.679203,0.673383,0.0408309,1.79241,0.151553,
Russia,2019-06-01,0.0435377,0.593206,0.763283,0.0433609,1.70619,0.166784,
Russia,2019-06-02,0.0436598,0.486295,0.757618,0.0428035,1.69353,0.157051,
Russia,2019-06-03,0.0471522,0.665941,0.77959,0.0408075,1.74264,0.167397,
Russia,2019-06-04,0.0462257,0.673105,0.772131,0.0407698,1.72597,0.178756,
Russia,2019-06-05,0.0470584,0.671299,0.76506,0.0416852,1.71016,0.145656,
Russia,2019-06-06,0.0457979,0.672895,0.753461,0.0434133,1.68423,0.131315,
Russia,2019-06-07,0.0480391,0.672798,0.776611,0.0437877,1.73598,0.13269,
Russia,2019-06-08,0.0453769,0.593206,0.720765,0.045923,1.61115,0.130667,
Russia,2019-06-09,0.0443401,0.486295,0.700204,0.0431869,1.56519,0.118612,
Russia,2019-06-10,0.0478656,0.665941,0.778139,0.0410392,1.7394,0.11768,
Russia,2019-06-11,0.0467716,0.673105,0.779538,0.0418412,1.74252,0.1199,
Russia,2019-06-12,0.046625,0.671299,0.754366,0.0409973,1.68625,0.141166,
Russia,2019-06-13,0.0465826,0.672895,0.767867,0.0428612,1.71644,0.205603,
Russia,2019-06-14,0.0473519,0.672798,0.76151,0.0428347,1.70223,0.195133,
Russia,2019-06-15,0.0471331,0.593206,0.754088,0.0442345,1.68563,0.193848,
Russia,2019-06-16,0.0462941,0.486295,0.745179,0.0437798,1.66572,0.168262,
Russia,2019-06-17,0.0484008,0.665941,0.837636,0.0409993,1.87239,0.150326,
Russia,2019-06-18,0.0479808,0.673105,0.8759,0.0409663,1.95792,0.138283,
Russia,2019-06-19,0.047581,0.671299,0.883793,0.0411887,1.97557,0.124187,
Russia,2019-06-20,0.0484727,0.672895,0.860012,0.0432373,1.92241,0.115001,
Russia,2019-06-21,0.0478137,0.672798,0.880591,0.0434295,1.96841,0.116707,
Russia,2019-06-22,0.047098,0.593206,0.830761,0.0436454,1.85702,0.116844,
Russia,2019-06-23,0.0460496,0.486295,0.797457,0.0444444,1.78258,0.119869,
Russia,2019-06-24,0.0492073,0.665941,0.87679,0.0428996,1.95991,0.124399,
Russia,2019-06-25,0.0466475,0.673105,0.874263,0.0407888,1.95427,0.136661,
Russia,2019-06-26,0.0476357,0.671299,0.842504,0.0416627,1.88327,0.15952,
Russia,2019-06-27,0.0472311,0.672895,0.828244,0.0445379,1.8514,0.174891,
Russia,2019-06-28,0.0489766,0.672798,0.820247,0.0438133,1.83352,0.17505,
Russia,2019-06-29,0.0466649,0.593206,0.760481,0.0443959,1.69992,0.184473,
Russia,2019-06-30,0.0465048,0.486295,0.702303,0.044285,1.56988,0.167751,
Russia,2019-07-01,0.0498713,0.665941,0.78455,0.0438875,1.64173,0.125539,
Russia,2019-07-02,0.0504651,0.673105,0.787117,0.0412049,1.6471,0.118132,
Russia,2019-07-03,0.049297,0.671299,0.795361,0.0429151,1.66435,0.132799,
Russia,2019-07-04,0.0498115,0.672895,0.793744,0.0447018,1.66097,0.157038,
Russia,2019-07-05,0.0504818,0.672798,0.781685,0.0419053,1.63573,0.155955,
Russia,2019-07-06,0.0478512,0.593206,0.750765,0.0445276,1.57103,0.166033,
Russia,2019-07-07,0.047776,0.486295,0.730367,0.0443353,1.52835,0.155311,
Russia,2019-07-08,0.0495521,0.665941,0.774594,0.0421411,1.62089,0.140975,
Russia,2019-07-09,0.0494287,0.673105,0.786002,0.0412974,1.64477,0.137874,
Russia,2019-07-10,0.048484,0.671299,0.764716,0.0426442,1.60022,0.149935,
Russia,2019-07-11,0.0501221,0.672895,0.773083,0.0442619,1.61773,0.161076,
Russia,2019-07-12,0.0500889,0.672798,0.761404,0.0420379,1.59329,0.163889,
Russia,2019-07-13,0.0485362,0.593206,0.753757,0.0449824,1.57729,0.149394,
Russia,2019-07-14,0.0490689,0.486295,0.74278,0.0433513,1.55432,0.139666,
Russia,2019-07-15,0.0496853,0.665941,0.79108,0.0409102,1.65539,0.13435,
Russia,2019-07-16,0.0519913,0.673105,0.787859,0.0427024,1.64865,0.119554,
Russia,2019-07-17,0.0493001,0.671299,0.791607,0.0421006,1.65649,0.118707,
Russia,2019-07-18,0.0495609,0.672895,0.841394,0.0431991,1.76068,0.114333,
Russia,2019-07-19,0.0515498,0.672798,0.827223,0.0430003,1.73102,0.119497,
Russia,2019-07-20,0.0503658,0.593206,0.754977,0.0438204,1.57984,0.113171,
Russia,2019-07-21,0.0479922,0.486295,0.708853,0.0434927,1.48333,0.110909,
Russia,2019-07-22,0.0505112,0.665941,0.758861,0.0424173,1.58797,0.112596,
Russia,2019-07-23,0.0496004,0.673105,0.772049,0.0416537,1.61557,0.111985,
Russia,2019-07-24,0.0487723,0.671299,0.78725,0.0421964,1.64738,0.112578,
Russia,2019-07-25,0.0495074,0.672895,0.774183,0.0446044,1.62003,0.10526,
Russia,2019-07-26,0.0494218,0.672798,0.775234,0.0431921,1.62223,0.104032,
Russia,2019-07-27,0.0482556,0.593206,0.757933,0.0454195,1.58603,0.107261,
Russia,2019-07-28,0.0490356,0.486295,0.736794,0.0437984,1.54179,0.121869,
Russia,2019-07-29,0.0498894,0.665941,0.783398,0.041579,1.63932,0.190125,
Russia,2019-07-30,0.0501968,0.673105,0.781502,0.0425675,1.63535,0.205923,
Russia,2019-07-31,0.0484445,0.671299,0.796072,0.0423115,1.66584,0.213522,
Russia,2019-08-01,0.0488423,0.672895,0.798394,0.0442302,1.6428,0.202355,
Russia,2019-08-02,0.0515204,0.672798,0.788809,0.0426426,1.62308,0.194444,
Russia,2019-08-03,0.0502944,0.593206,0.761348,0.043789,1.56658,0.192628,
Russia,2019-08-04,0.0483186,0.486295,0.739216,0.0438427,1.52103,0.207385,
Russia,2019-08-05,0.0501412,0.665941,0.793043,0.0410501,1.63179,0.210327,
Russia,2019-08-06,0.0507575,0.673105,0.792275,0.0414394,1.63021,0.20048,
Russia,2019-08-07,0.0496605,0.671299,0.796248,0.0418256,1.63839,0.163565,
Russia,2019-08-08,0.0496164,0.672895,0.809049,0.0432964,1.66472,0.137369,
Russia,2019-08-09,0.0510197,0.672798,0.807864,0.0409709,1.66229,0.141664,
Russia,2019-08-10,0.0500281,0.593206,0.781898,0.043877,1.60886,0.157806,
Russia,2019-08-11,0.048105,0.486295,0.749931,0.0443568,1.54308,0.170789,
Russia,2019-08-12,0.0508205,0.665941,0.815196,0.0418853,1.67737,0.175815,
Russia,2019-08-13,0.0514246,0.673105,0.809446,0.0409336,1.66554,0.152353,
Russia,2019-08-14,0.0496341,0.671299,0.804483,0.041661,1.65533,0.128793,
Russia,2019-08-15,0.0508678,0.672895,0.81209,0.0434365,1.67098,0.118792,
Russia,2019-08-16,0.0517225,0.672798,0.805464,0.0422016,1.65735,0.134301,
Russia,2019-08-17,0.0499005,0.593206,0.781702,0.0443769,1.60845,0.13159,
Russia,2019-08-18,0.0492758,0.486295,0.750038,0.0460427,1.5433,0.119094,
Russia,2019-08-19,0.0512171,0.665941,0.815184,0.0422757,1.67735,0.117394,
Russia,2019-08-20,0.0508268,0.673105,0.841118,0.0415974,1.73071,0.117584,
Russia,2019-08-21,0.0498496,0.671299,0.819109,0.0431403,1.68543,0.126562,
Russia,2019-08-22,0.0511569,0.672895,0.816996,0.0439599,1.68108,0.123375,
Russia,2019-08-23,0.0516577,0.672798,0.829385,0.0430796,1.70657,0.136208,
Russia,2019-08-24,0.0501337,0.593206,0.768898,0.044948,1.58211,0.139134,
Russia,2019-08-25,0.0487014,0.486295,0.74007,0.04477,1.52279,0.166879,
Russia,2019-08-26,0.0521967,0.665941,0.766598,0.0423097,1.57738,0.1802,
Russia,2019-08-27,0.0516493,0.673105,0.784384,0.042456,1.61397,0.175491,
Russia,2019-08-28,0.0500583,0.671299,0.810994,0.0448277,1.66873,0.225987,
Russia,2019-08-29,0.0505767,0.672895,0.771517,0.0440478,1.5875,0.21449,
Russia,2019-08-30,0.0517518,0.672798,0.764014,0.0427086,1.57206,0.203015,
Russia,2019-08-31,0.0502456,0.593206,0.738632,0.0464175,1.51983,0.203249,
Russia,2019-09-01,0.0477903,0.486295,0.718248,0.0450073,1.53791,0.200127,
Russia,2019-09-02,0.0513638,0.665941,0.763827,0.0420191,1.63551,0.189277,
Russia,2019-09-03,0.0497215,0.673105,0.775875,0.0419743,1.6613,0.192911,
Russia,2019-09-04,0.0489768,0.671299,0.774101,0.0423889,1.65751,0.198248,
Russia,2019-09-05,0.0513088,0.672895,0.783505,0.0434957,1.67764,0.206642,
Russia,2019-09-06,0.0522929,0.672798,0.771871,0.04045,1.65273,0.190826,
Russia,2019-09-07,0.0497074,0.593206,0.753102,0.0433759,1.61254,0.203531,
Russia,2019-09-08,0.0475381,0.486295,0.743998,0.0439027,1.59305,0.19596,
Russia,2019-09-09,0.0499635,0.665941,0.778082,0.040566,1.66603,0.187447,
Russia,2019-09-10,0.0484847,0.673105,0.764649,0.0417519,1.63727,0.186413,
Russia,2019-09-11,0.0485027,0.671299,0.791389,0.0412178,1.69452,0.191776,
Russia,2019-09-12,0.0494356,0.672895,0.793121,0.0420469,1.69823,0.18551,
Russia,2019-09-13,0.0496878,0.672798,0.791799,0.0404545,1.6954,0.193706,
Russia,2019-09-14,0.0481378,0.593206,0.763842,0.0436813,1.63554,0.233787,
Russia,2019-09-15,0.0461069,0.486295,0.755195,0.0447201,1.61703,0.281947,
Russia,2019-09-16,0.0500814,0.665941,0.801819,0.0408284,1.71686,0.278847,
Russia,2019-09-17,0.0474924,0.673105,0.822946,0.0423704,1.76209,0.285422,
Russia,2019-09-18,0.0457415,0.671299,0.820234,0.0418794,1.75629,0.312821,
Russia,2019-09-19,0.047807,0.672895,0.833709,0.0427526,1.78514,0.342686,
Russia,2019-09-20,0.0487825,0.672798,0.839667,0.0409401,1.7979,0.377375,
Russia,2019-09-21,0.0468665,0.593206,0.855603,0.0430951,1.83202,0.419314,
Russia,2019-09-22,0.0454931,0.486295,0.865007,0.0429009,1.85215,0.419732,
Russia,2019-09-23,0.048232,0.665941,0.938723,0.0408241,2.01,0.436608,
Russia,2019-09-24,0.0461955,0.673105,0.936841,0.0409648,2.00597,0.456361,
Russia,2019-09-25,0.0451737,0.671299,0.942875,0.0411198,2.01889,0.452128,
Russia,2019-09-26,0.0465836,0.672895,0.955914,0.0414194,2.04681,0.431218,
Russia,2019-09-27,0.0477028,0.672798,0.965267,0.0407207,2.06683,0.404743,
Russia,2019-09-28,0.0453959,0.593206,0.954265,0.0431747,2.04327,0.412252,
Russia,2019-09-29,0.0439867,0.486295,0.924131,0.0437038,1.97875,0.399913,
Russia,2019-09-30,0.0468855,0.665941,0.941087,0.0396233,2.01506,0.349589,
Russia,2019-10-01,0.0430974,0.673105,0.797801,0.0379091,2.04573,0.321378,
Russia,2019-10-02,0.0418917,0.671299,0.813604,0.0386968,2.08626,0.317403,
Russia,2019-10-03,0.0442087,0.672895,0.815223,0.0392307,2.09041,0.286002,
Russia,2019-10-04,0.0456098,0.672798,0.81382,0.0386226,2.08681,0.306609,
Russia,2019-10-05,0.0430644,0.593206,0.803775,0.0400493,2.06105,0.340031,
Russia,2019-10-06,0.0414671,0.486295,0.784146,0.0415426,2.01072,0.397981,
Russia,2019-10-07,0.0441735,0.665941,0.822484,0.0374589,2.10903,0.431773,
Russia,2019-10-08,0.0413048,0.673105,0.844452,0.0381279,2.16535,0.461594,
Russia,2019-10-09,0.0406199,0.671299,0.857571,0.037034,2.199,0.476552,
Russia,2019-10-10,0.0434163,0.672895,0.86497,0.0395791,2.21797,0.434613,
Russia,2019-10-11,0.0439801,0.672798,0.87009,0.0383608,2.2311,0.399828,
Russia,2019-10-12,0.0416261,0.593206,0.848201,0.0396373,2.17497,0.396134,
Russia,2019-10-13,0.040273,0.486295,0.842238,0.041271,2.15968,0.371947,
Russia,2019-10-14,0.0443544,0.665941,0.852453,0.0374883,2.18587,0.344694,
Russia,2019-10-15,0.0414838,0.673105,0.862414,0.0371221,2.21142,0.383892,
Russia,2019-10-16,0.0408578,0.671299,0.868714,0.0380583,2.22757,0.445411,
Russia,2019-10-17,0.0434474,0.672895,0.877843,0.0379139,2.25098,0.394868,
Russia,2019-10-18,0.0440322,0.672798,0.877871,0.0380145,2.25105,0.409106,
Russia,2019-10-19,0.0421058,0.593206,0.883348,0.0397081,2.26509,0.439302,
Russia,2019-10-20,0.0406558,0.486295,0.880231,0.0404725,2.2571,0.440429,
Russia,2019-10-21,0.0438535,0.665941,0.892121,0.0374248,2.28759,0.419648,
Russia,2019-10-22,0.0409038,0.683732,0.888295,0.0378971,2.27778,0.444848,
Russia,2019-10-23,0.0414786,0.683347,0.886087,0.0366357,2.27212,0.40606,
Russia,2019-10-24,0.0426348,0.685195,0.874772,0.0390177,2.2431,0.411337,
Russia,2019-10-25,0.0432571,0.686983,0.885878,0.0426809,2.27158,0.420772,
Russia,2019-10-26,0.0430121,0.635499,0.875061,0.0415525,2.24384,0.40652,
Russia,2019-10-27,0.0398234,0.571893,0.854331,0.0390683,2.19069,0.384878,
Russia,2019-10-28,0.0419679,0.680637,0.884903,0.032409,2.26908,0.45639,
Russia,2019-10-29,0.0389476,0.683459,0.915829,0.0345974,2.34838,0.544494,
Russia,2019-10-30,0.0397814,0.684481,0.940312,0.0345515,2.41116,0.615325,
Russia,2019-10-31,0.040493,0.692846,0.970849,0.0350653,2.48946,0.674584,
Russia,2019-11-01,0.043084,0.692507,0.820088,0.0356029,2.50011,0.683513,
Russia,2019-11-02,0.0413435,0.639026,0.811816,0.0369068,2.47489,0.680744,
Russia,2019-11-03,0.0399397,0.556693,0.770321,0.0378319,2.34839,0.660774,
Russia,2019-11-04,0.0426231,0.569239,0.764935,0.0329535,2.33197,0.584594,
Russia,2019-11-05,0.0397315,0.681298,0.802977,0.0341059,2.44794,0.500421,
Russia,2019-11-06,0.0400771,0.68447,0.796392,0.0326099,2.42787,0.461301,
Russia,2019-11-07,0.0403124,0.685396,0.76812,0.032749,2.34168,0.504176,
Russia,2019-11-08,0.0425525,0.685819,0.783018,0.0327327,2.38709,0.577607,
Russia,2019-11-09,0.040621,0.635912,0.772012,0.0357999,2.35354,0.633723,
Russia,2019-11-10,0.0397388,0.543764,0.76047,0.0342354,2.31836,0.612001,
Russia,2019-11-11,0.042019,0.679093,0.802639,0.03267,2.44691,0.599787,
Russia,2019-11-12,0.0390854,0.685957,0.795278,0.0310515,2.42447,0.601099,
Russia,2019-11-13,0.0389121,0.69113,0.793542,0.0314633,2.41918,0.645909,
Russia,2019-11-14,0.0398345,0.691886,0.798316,0.0320916,2.43373,0.694988,
Russia,2019-11-15,0.0431635,0.693208,0.818382,0.0336214,2.4949,0.715874,
Russia,2019-11-16,0.0399608,0.640784,0.810051,0.0339594,2.46951,0.682092,
Russia,2019-11-17,0.0399024,0.57482,0.78943,0.0337929,2.40664,0.632695,
Russia,2019-11-18,0.041713,0.682855,0.82667,0.0303398,2.52017,0.659952,
Russia,2019-11-19,0.0394134,0.687177,0.847717,0.0311431,2.58433,0.76181,
Russia,2019-11-20,0.0403078,0.685325,0.873747,0.029482,2.66369,0.862869,
Russia,2019-11-21,0.0404402,0.683989,0.891242,0.0335117,2.71703,0.925657,
Russia,2019-11-22,0.0432349,0.689638,0.891616,0.0310958,2.71816,0.894441,
Russia,2019-11-23,0.040075,0.635836,0.889168,0.033936,2.7107,0.869421,
Russia,2019-11-24,0.0389577,0.586352,0.891817,0.033778,2.71878,0.854567,
Russia,2019-11-25,0.0421696,0.682666,0.926588,0.0308271,2.82478,0.861901,
Russia,2019-11-26,0.0380238,0.687045,0.9332,0.0307031,2.84494,0.835691,
Russia,2019-11-27,0.0395981,0.684247,0.927587,0.0303089,2.82783,0.78696,
Russia,2019-11-28,0.0400107,0.685042,0.93149,0.033186,2.83972,0.763392,
Russia,2019-11-29,0.0434591,0.689968,0.926718,0.0323598,2.82518,0.713347,
Russia,2019-11-30,0.0390889,0.637631,0.911044,0.0326424,2.77739,0.699615,
Russia,2019-12-01,0.0388852,0.570881,0.876132,0.0332544,2.80854,0.754069,
Russia,2019-12-02,0.0427406,0.6911,0.907595,0.0294295,2.9094,0.80506,
Russia,2019-12-03,0.039125,0.691045,0.915312,0.0289018,2.93413,0.808298,
Russia,2019-12-04,0.0386037,0.688766,0.917682,0.031089,2.94173,0.789655,
Russia,2019-12-05,0.0398387,0.689326,0.90182,0.0310751,2.89088,0.733938,
Russia,2019-12-06,0.0437654,0.694204,0.911258,0.0313734,2.92114,0.679293,
Russia,2019-12-07,0.0400715,0.645738,0.91069,0.0315831,2.91932,0.677556,
Russia,2019-12-08,0.0390171,0.573924,0.895702,0.032814,2.87127,0.663394,
Russia,2019-12-09,0.0408222,0.681284,0.913805,0.0306091,2.9293,0.640031,
Russia,2019-12-10,0.0388041,0.686756,0.923783,0.0301867,2.96129,0.662088,
Russia,2019-12-11,0.0372681,0.686488,0.932271,0.0309897,2.9885,0.707285,
Russia,2019-12-12,0.0391124,0.690083,0.948965,0.0331263,3.04201,0.738486,
Russia,2019-12-13,0.0425676,0.692721,0.960467,0.0302671,3.07888,0.75886,
Russia,2019-12-14,0.0408445,0.655794,0.937201,0.0338339,3.0043,0.770313,
Russia,2019-12-15,0.0399227,0.593499,0.909423,0.0324122,2.91526,0.748511,
Russia,2019-12-16,0.0437677,0.686701,0.921878,0.0306914,2.95518,0.715839,
Russia,2019-12-17,0.0391897,0.690231,0.907693,0.0304901,2.90971,0.692869,
Russia,2019-12-18,0.0396054,0.695457,0.920286,0.0305147,2.95008,0.676115,
Russia,2019-12-19,0.0400404,0.690646,0.887129,0.033895,2.84379,0.664379,
Russia,2019-12-20,0.0434772,0.698039,0.891793,0.0319147,2.85874,0.729785,
Russia,2019-12-21,0.0413754,0.670611,0.899491,0.0345709,2.88342,0.761208,
Russia,2019-12-22,0.0401328,0.633236,0.881169,0.0334582,2.82469,0.741391,
Russia,2019-12-23,0.042519,0.693524,0.906362,0.0306644,2.90544,0.692967,
Russia,2019-12-24,0.0419792,0.697311,0.907049,0.0297292,2.90765,0.720808,
Russia,2019-12-25,0.0417508,0.694447,0.914504,0.0304033,2.93154,0.766614,
Russia,2019-12-26,0.0426841,0.693394,0.912302,0.0347457,2.92449,0.824799,
Russia,2019-12-27,0.046124,0.69335,0.92213,0.0354992,2.95599,0.867148,
Russia,2019-12-28,0.0445979,0.677649,0.928132,0.040079,2.97523,0.870999,
Russia,2019-12-29,0.0444166,0.646438,0.91613,0.0380528,2.93676,0.891541,
Russia,2019-12-30,0.0467193,0.69664,0.908682,0.0332168,2.91288,0.866261,
Russia,2019-12-31,0.0349488,0.636938,0.871853,0.0283117,2.79482,0.766383,
Russia,2020-01-01,0.0248176,0.436479,0.604672,0.0303942,2.61334,0.732868,
Russia,2020-01-02,0.0398137,0.558537,0.631202,0.0400267,2.728,0.734011,
Russia,2020-01-03,0.0439767,0.578099,0.627354,0.0343768,2.71136,0.730222,
Russia,2020-01-04,0.0405575,0.602143,0.62807,0.0372229,2.71446,0.717294,
Russia,2020-01-05,0.0425093,0.564171,0.628042,0.0357161,2.71434,0.70836,
Russia,2020-01-06,0.0425984,0.590308,0.638406,0.0306235,2.75913,0.739018,
Russia,2020-01-07,0.0421522,0.546429,0.639654,0.032239,2.76452,0.77195,
Russia,2020-01-08,0.0418221,0.564989,0.645601,0.0318235,2.79023,0.772968,
Russia,2020-01-09,0.0410638,0.659892,0.658443,0.0346782,2.84573,0.765887,
Russia,2020-01-10,0.0447173,0.662498,0.66706,0.0348965,2.88297,0.773561,
Russia,2020-01-11,0.0410847,0.601685,0.662236,0.0385259,2.86212,0.789575,
Russia,2020-01-12,0.0426568,0.536096,0.647772,0.0383348,2.79961,0.784106,
Russia,2020-01-13,0.0426377,0.678598,0.666523,0.0325016,2.88065,0.736746,
Russia,2020-01-14,0.0401905,0.679126,0.656157,0.0304827,2.83585,0.721023,
Russia,2020-01-15,0.0409745,0.680794,0.659495,0.0312307,2.85028,0.7084,
Russia,2020-01-16,0.0409834,0.68283,0.660292,0.0319326,2.85372,0.682741,
Russia,2020-01-17,0.0426819,0.68515,0.664259,0.0312277,2.87087,0.684278,
Russia,2020-01-18,0.039102,0.625046,0.648655,0.0338617,2.80343,0.728585,
Russia,2020-01-19,0.0400142,0.590223,0.631144,0.03369,2.72775,0.749714,
Russia,2020-01-20,0.0416906,0.686091,0.666641,0.0293889,2.88116,0.768647,
Russia,2020-01-21,0.0388816,0.688484,0.665537,0.0291599,2.87639,0.751428,
Russia,2020-01-22,0.0388019,0.688252,0.663928,0.030562,2.86944,0.727612,
Russia,2020-01-23,0.0394281,0.689667,0.671865,0.0319461,2.90374,0.777482,
Russia,2020-01-24,0.0424309,0.689559,0.675809,0.0318798,2.92078,0.792412,
Russia,2020-01-25,0.0385628,0.642739,0.663406,0.0335201,2.86718,0.737103,
Russia,2020-01-26,0.0388906,0.596438,0.641056,0.0313029,2.77058,0.759327,
Russia,2020-01-27,0.0408408,0.686808,0.663874,0.0285803,2.8692,0.805362,
Russia,2020-01-28,0.0394711,0.688437,0.673262,0.0298318,2.90977,0.866123,
Russia,2020-01-29,0.0392345,0.687624,0.671628,0.0287863,2.90271,0.833493,
Russia,2020-01-30,0.0396761,0.687299,0.672478,0.0308645,2.90639,0.807213,
Russia,2020-01-31,0.0435994,0.688291,0.662071,0.0296342,2.86141,0.799715,
Russia,2020-02-01,0.0388206,0.634051,0.742407,0.0326309,2.80492,0.807356,
Russia,2020-02-02,0.0385271,0.587445,0.727134,0.0306399,2.74722,0.750313,
Russia,2020-02-03,0.0396678,0.680818,0.756994,0.0278769,2.86003,0.714614,
Russia,2020-02-04,0.0381214,0.684651,0.752018,0.0257221,2.84123,0.734319,
Russia,2020-02-05,0.0385315,0.686305,0.760044,0.0282101,2.87156,0.783467,
Russia,2020-02-06,0.0389899,0.691057,0.775246,0.0273969,2.92899,0.813601,
Russia,2020-02-07,0.0425829,0.689771,0.793675,0.027817,2.99862,0.88614,
Russia,2020-02-08,0.0385385,0.638273,0.786475,0.0316492,2.97142,0.93851,
